sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
-101746514,1174770038,1174787430,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,523.3940498921836,301.64721566675075,2721.33,1771.55,2356.84,1996.2
-101746516#0,1174770116,1351131454,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,131.1776382602897,79.14717026987216,2836.97,2032.15,2963.72,2056.45
-101746516#1,1174770044,1174770116,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,42.356829437529775,113.20569520448095,2798.04,2048.84,2836.97,2032.15
-101746516#2,6400229567,1174770044,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,6.486539909689923,113.24498384724382,2792.08,2051.4,2798.04,2048.84
-101746516#3,1174770118,6400229567,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,66.08518442132068,114.152634980485,2731.78,2078.44,2792.08,2051.4
-101749449#0,1174787430,1174787449,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,100.59755306355257,91.20883524429473,2356.84,1996.2,2456.36,1994.1
-101749449#1,1171052112,1174787430,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,9.323089616645388,157.28558764683044,2353.24,2004.8,2356.84,1996.2
-101749451,1174787428,1174787483,2,highway.living_street,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,139.4211405066491,177.98352392549396,2876.76,2272.86,2881.56,2136.53
-101749453,1174787539,847832096,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,176.08237673604262,14.076575560035053,3471.58,2443.87,3509.29,2594.26
-101749458#0,1174787467,1174787286,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,84.7772959919424,353.4439032574947,2339.34,2065.19,2329.67,2149.33
-101749458#1,1171052112,1174787467,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,61.969041464266674,347.03795455618587,2353.24,2004.8,2339.34,2065.19
-101749462,1174787379,1174787519,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,135.7365452416454,68.0552137477614,3157.18,2356.93,3234.27,2387.99
-101749465,1174787301,1174787295,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,136.83414771351715,218.19495009839844,3556.62,2373.01,3483.3,2279.82
-101752970#0,1174807079,1174807042,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,137.27777294821166,263.19120339651374,1830.45,2077.17,1697.45,2061.29
-101752970#1,1174807050,1174807079,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,55.069349914448615,276.90434132185965,1885.12,2070.55,1830.45,2077.17
-101752970#2,1174807080,1174807050,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,143.6185249999532,288.80533546144477,2019.41,2024.82,1885.12,2070.55
-101752974#0,1174807011,1174807075,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,48.78929719455628,160.499519279355,2156.73,1434.36,2172.0,1391.24
-101752974#1,1174807075,1174807011,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,92.99904941363393,340.499519279355,2172.0,1391.24,2156.73,1434.36
-101752975#0,1174816242,1174807011,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,20.269273488704023,229.0466074043292,2171.26,1446.97,2156.73,1434.36
-101752975#1,1174807102,1174816242,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,64.72871387568235,239.75885462370945,2227.18,1479.57,2171.26,1446.97
-101752975#2,1174807103,1174807102,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,218.9044092412437,249.73506714456778,2419.94,1550.74,2227.18,1479.57
-101752976,1174807079,1174807045,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,55.032049752848636,183.6568652114138,1830.45,2077.17,1826.94,2022.25
-101752978,1174807050,1174807025,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,31.867255922027798,185.51022152865306,1885.12,2070.55,1882.06,2038.83
-101754276#0,1174816295,1174876451,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,107.14724914807664,328.3080708531822,2141.05,1497.86,2084.76,1589.03
-101754276#1,1174816326,1174816295,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,65.09949692585975,59.653601713448325,2084.87,1464.97,2141.05,1497.86
-101765339#0,1174876495,1174876398,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,19.654517782667945,220.97173633351525,2015.47,1545.79,2002.6,1530.97
-101765339#1,1174876451,1174876495,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,81.6897399088206,238.03402752538585,2084.76,1589.03,2015.47,1545.79
-101765339#2,1175009460,1174876451,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,8.098802380599158,232.32357142848562,2091.17,1593.98,2084.76,1589.03
-101765339#3,4724398125,1175009460,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,48.53156189532741,235.1965793398001,2131.02,1621.68,2091.17,1593.98
-101765339#4,1174895898,4724398125,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,141.68998906062487,237.3272157258027,2250.29,1698.17,2131.02,1621.68
-101765339#5,4171369860,1174895898,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,9.8655207667919,237.71143376874687,2258.63,1703.44,2250.29,1698.17
-101765339#6,1174876456,4171369860,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,42.48854955140628,228.2633313182353,2289.96,1731.39,2258.63,1703.44
-101765343,1174876495,1174876504,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,73.01000418333525,274.0981573268527,2015.47,1545.79,1953.78,1550.21
-101767908#0,1174895853,1174895762,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,16.244965728929706,194.50442242692213,1801.53,1831.19,1797.59,1815.96
-101767911,1174895898,1174895929,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,136.97357943130768,281.3305432895354,2250.29,1698.17,2154.07,1717.45
-101767915#0,1174895929,1174895797,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,24.100518444999448,207.17409498940515,2154.07,1717.45,2146.0,1701.73
-101767915#1,1174895797,1174895929,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,29.63438992590884,27.17409498940515,2146.0,1701.73,2154.07,1717.45
-101767922,1174991666,1174895832,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,154.0904057354172,203.95215481167247,1977.63,1804.4,1918.21,1670.64
-101767927,1174895726,1174895895,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,152.92734177793156,81.37310395910345,1842.9,1851.95,1927.4,1864.77
-101784498,1174895726,1174895853,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.33859409297804,243.35191151944605,1842.9,1851.95,1801.53,1831.19
-101784499#0,1174895762,1174895692,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.621434307848055,296.49572316363924,1797.59,1815.96,1767.82,1830.8
-101784499#1,1174991666,1174895762,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,238.61314495073324,273.6738016882141,1977.63,1804.4,1797.59,1815.96
-101784793,1174991672,1174991662,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,127.87299697514803,73.39060478798581,1821.02,1957.59,1943.35,1994.08
-101786553#0,1175016009,1175009488,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,78.50362426437272,217.92182687329304,2067.05,1803.73,2019.58,1742.8
-101786553#1,1175016023,1175016009,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,9.527586263057088,226.40340206739157,2073.95,1810.3,2067.05,1803.73
-101786553#2,1175009463,1175016023,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,219.58103038994216,215.13034535695812,2198.53,1987.36,2073.95,1810.3
-101786554#0,1175009466,1175009460,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.04103425707889,139.31452877685774,2061.33,1628.69,2091.17,1593.98
-101786554#1,1175016019,1175009466,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,36.506586040193184,164.28614902613458,2051.48,1663.7,2061.33,1628.69
-101786554#2,1175009475,1175016019,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,32.45829632004724,167.34674050099375,2044.37,1695.37,2051.48,1663.7
-101786554#3,1175009488,1175009475,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,54.782848462059455,152.40550736772798,2019.58,1742.8,2044.37,1695.37
-101787489,1174807080,1843278844,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,105.09596758211912,161.9271269957627,2019.41,2024.82,2051.7,1925.87
-101787490,1175016027,1175015999,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,72.2137584557851,357.71613507177716,2156.23,1803.91,2153.93,1861.58
-101787491#0,1175015969,1175016019,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,25.810199420070326,215.82416768940683,2066.04,1683.87,2051.48,1663.7
-101787491#1,1175009475,1175015969,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,28.38047534832101,117.95433731221345,2044.37,1695.37,2066.04,1683.87
-101787493,1175009466,1175015955,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,77.42303250028932,278.2466618167966,2061.33,1628.69,1989.78,1639.06
-101787495#0,1175016027,1843278816,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,22.421519151815723,44.29268063145554,2156.23,1803.91,2171.83,1819.9
-101787495#1,1175016023,1175016027,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,105.55824334777176,94.440770778527,2073.95,1810.3,2156.23,1803.91
-101787498,1175016009,1175015992,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,72.72017878446064,291.48954048204644,2067.05,1803.73,2000.07,1830.1
-102037779,1178045758,1178045775,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,36.22069105232408,98.22444958870943,1863.7,2293.45,1899.4,2288.29
-102037781,1178045782,1178045786,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,27.541212754706418,311.58516515235954,2163.68,2443.16,2143.08,2461.44
-1039894314#0,9575197739,9575197729,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,61.027773107589965,250.84784889508242,3555.87,2809.63,3504.56,2791.81
-1039894314#1,9575197733,9575197739,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,61.46021853652626,248.49304308980692,3613.02,2832.15,3555.87,2809.63
-1047409997,1161513024,1173023875,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,15.86479568192772,294.02849368337866,2716.65,2827.15,2702.16,2833.61
-1047412913,7814605309,9631288172,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,46.75618568702998,254.11183421322784,3848.13,2911.94,3803.16,2899.14
-110035897#0,1809293932,1258043058,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,71.4139209118222,91.13132422696265,997.85,721.05,1069.25,719.64
-110035897#1,1809293930,1809293932,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,120.44738253433906,90.00951441032657,877.41,721.07,997.85,721.05
-110035897#2,1809293917,1809293930,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,182.21995510791484,55.61291888303907,743.26,629.26,877.41,721.07
-110035897#3,1809293909,1809293917,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,52.81195010354343,33.96219699884375,713.9,585.67,743.26,629.26
-1164659923,10831872438,10831872439,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,5.7671266929120435,344.3003314538665,3249.48,2734.52,3247.92,2740.07
-1197063689,9357796890,11107612625,12,highway.primary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,5.772010048501298,254.42275373190245,3117.54,2703.05,3111.98,2701.5
-1200809291,1171084202,1171084201,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,41.8767632464592,78.8054478092526,2757.51,2509.04,2798.59,2517.17
-120511142#0,1171084434,2866251561,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.771676517787995,342.5137403281592,2751.43,2686.57,2739.78,2723.55
-120511142#1,1162051790,1171084434,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,18.227813911711934,344.21004064785626,2756.39,2669.03,2751.43,2686.57
-120511142#2,171981971,1162051790,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,42.20148001150827,342.61276605747764,2769.0,2628.76,2756.39,2669.03
-120511144#0,1174807080,171981765,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,206.57161457244914,72.6278850175604,2019.41,2024.82,2215.96,2086.31
-120511144#1,1174985966,1174807080,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,80.25258251296344,74.7048064429406,1942.0,2003.65,2019.41,2024.82
-120511144#2,1178035607,1174985966,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,125.44535348509618,80.79879941782315,1819.15,1983.75,1942.0,2003.65
