origins,destinations,path,free_flow_time,route_id,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_high_capacity,pct_mid_capacity,pct_local,road_type_entropy,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edges_per_km,edge_dist_from_shortest,mean_edge_dist_to_other_routes,max_edge_dist_to_other_routes,spatial_distinct_rank_for_OD,cluster
-160314345#5,-128361102#1,"-160314345#5,-160314345#4,-160314345#3,-160314345#2,-160314345#1,-160314345#0,201238718#0,-201238724,24634510#0,24634510#1,24634510#6,24634510#7,24634510#9,24634510#16,-10427692#8,-10427692#7,-10427692#6,-10427692#5,-10427692#4,-10427692#3,-10427692#2,-10427692#1,-285549250#1,-128361102#1",2.734283587383471,a219968470ed68b57b34eb99e31b86cffd6c225d18b5b092624c4638067603b3,2657.773071834638,54.996,19.78141546788408,50.004000000000005,0.807349806893447,0.0,0.3546144181175877,0.6453855818824121,1.3330680961402044,0.7525096936208392,1.881274234052098,0.3762548468104196,0.3762548468104196,37.72640498424297,1.881274234052098,0.3762548468104196,1.2491722043741114,9.03011632345007,0.7380952380952381,0.6032118417169559,0.96,0.0833333333333333,0
-160314345#5,-128361102#1,"-160314345#5,-315358245,-202092675.36,-4942389#1,-4942389#0,-136436466,386687242,23166741#0,23166741#2,23166741#5,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,-201238726#1,-201238726#0,-201238726#0.98,-10427692#8,-10427692#7,-10427692#6,-10427692#5,-10427692#4,-10427692#3,-10427692#2,-10427692#1,-285549250#1,-128361102#1",2.3558450429853153,97014d73cea4408642b130706bac646c4052d7db42470586293c7395ccc090ef,2644.2539060031604,60.68855172413792,15.791150459278963,50.004000000000005,0.9637714894825848,0.5166001286251247,0.3931500829814499,0.0362285105174153,1.248006438669628,4.538142109861994,1.5127140366206644,0.3781785091551661,2.647249564086163,61.36811416841477,1.5127140366206644,0.3781785091551661,1.2428181004959542,10.967176765499818,0.0,0.7442072553942816,0.9636363636363636,0.9166666666666666,1
-160314345#5,-128361102#1,"-160314345#5,-160314345#4,-160314345#3,-160314345#2,-160314345#1,-160314345#0,201238718#0,-201238724,24634510#0,24634510#1,24634510#6,204588664#0,23436553#3,-22690205#3,-22690205#2,-22690205#1,-233675413#3,-233675413#2,-233675413#1,-233675413#0,-25187891,25145014#2,25145014#3,25145014#4,26642362#2,-22716073,-22716072#3,-18809672#1,-285549250#1,-128361102#1",5.064650653912605,4b4a613e6ad58b5852cbfd7ef01607e696b9cc83b803db2b249ee598bce1bf58,3756.1659055016303,40.3308,10.668160046896883,29.988000000000007,0.5712065419480713,0.0,0.2459478149947737,0.6746885453682193,1.2960337375210185,1.5973735321999067,2.39606029829986,0.7986867660999534,0.5324578440666355,63.08877123460394,2.129831376266542,0.7986867660999534,1.7654246308287849,7.986867660999533,0.9464285714285714,0.7004479179915651,0.9464285714285714,0.6666666666666666,2
-160314345#5,-128361102#1,"-160314345#5,-160314345#4,-160314345#3,-160314345#2,-160314345#1,-160314345#0,201238718#0,201238718#1,201201950#0,201201950#1,201201950#2,201201950#3,-24634414#0,23166741#2,23166741#5,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,-201238726#1,-201238726#0,-201238726#0.98,-10427692#8,-10427692#7,-10427692#6,-10427692#5,-10427692#4,-10427692#3,-10427692#2,-10427692#1,-285549250#1,-128361102#1",3.373126613640936,48cbf4c36a808832746ae6f345002b0cffbaf1a4e126fe4c53eb3214af17045a,3309.399881293153,55.58505882352941,18.77903729571915,50.004000000000005,0.838162966943904,0.4952358035094726,0.3429271634344312,0.161837033056096,1.2322360394607927,3.626035060867586,1.813017530433793,0.6043391768112644,1.813017530433793,65.48130945095139,1.813017530433793,0.6043391768112644,1.5554414290218983,10.273766005791494,0.4634146341463414,0.6431813000134361,0.9666666666666668,0.25,3
-160314345#5,-24634505,"-160314345#5,-160314345#4,-160314345#3,-160314345#2,-160314345#1,-160314345#0,-160314346#1,-160314346#0,24634505",1.0195278111244497,fff3b7b9967b71c9af802c93d39c60f469172e9bf3ab487bdd3c9f34724072f2,695.1492180411597,32.212,6.6720000000000015,20.016000000000005,0.0831098872193451,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,22.858752765355003,0.0,0.0,1.0663075058200513,12.946860568096202,0.0,0.8303384285928125,1.0,0.9166666666666666,0
-160314345#5,-24634505,"-160314345#5,315358248#0,315358253#0,315358253#1,315358253#2,168702039#1,32999434#0,24693977#0,24693977#1,315392062#0,201238718#0,-201238724,-24634505",1.5788824817183893,81eac1a365f769aa0679f1dac40c4091047800dd44e06f163b6ac484d373985c,1470.3357629216346,48.4643076923077,5.551439563822096,20.016000000000005,0.9348465956823376,0.0,0.7413795708424353,0.2586204291575648,0.98639488673861,1.3602335265421923,2.720467053084385,1.3602335265421923,1.3602335265421923,72.46400146505975,2.720467053084385,0.6801167632710963,2.326490273211698,8.841517922524252,0.9523809523809524,0.8068846853629462,0.9523809523809524,0.75,1
-160314345#5,-24634505,"-160314345#5,-160314345#4,-160314345#3,-160314345#2,-24634413#0,201201950#3,-24634414#0,23166741#2,23166741#5,-174800513,201201950#0,-24634411,-160314345#0,201238718#0,-201238724,-24634505",2.721406532375369,9661ab7dc49b9ed083dedcdb6420ab7c5ee4a45386f5186b84c6da1fba5560d3,2010.1078875130952,39.996,10.336217954358355,20.016000000000005,0.5334178499496133,0.2756379228992806,0.1162643958018621,0.6080976812988573,0.9078733380555776,1.98994294030098,3.97988588060196,1.98994294030098,1.492457205225735,88.22942637310145,3.97988588060196,1.492457205225735,3.18056362793821,7.95977176120392,0.75,0.638267539981095,0.8846153846153846,0.1666666666666666,2
-160314345#5,-24634505,"-160314345#5,-160314345#4,-160314345#3,-24634414#1,-24634414#0,23166741#2,23166741#5,-174800513,-201238718#1,-201238724,-24634505",1.497557151010152,3d7793d14c2067bddf8a1f43021d672ab7031f06971cfcd014b84d3ff7482458,1171.090811588733,40.905818181818184,10.453015084827747,20.016000000000005,0.596883677603135,0.2892844164655171,0.0646962490456278,0.646019334488855,0.8182167025639799,1.707809488562844,2.561714232844266,1.707809488562844,2.561714232844266,76.31174546548367,2.561714232844266,0.8539047442814219,1.852999465098362,9.39295218709564,0.8235294117647058,0.638900463766774,0.9166666666666666,0.25,3
-160314345#5,-315358244,"-160314345#5,-160314345#4,-160314345#3,-24634414#1,-24634414#0,23166741#2,-26677216#4,-26677216#2,-26677216#1,-26677216#0,-26677214#4,-26677214#3,-26677214#2,201950259#0,201950259#4,201950263#0,201950263#7,129379967#0,-315358250#1,-315358250#0,-379897806,-164078530,-315358244",3.39292313037526,ea230430dbe051cf56e0e76892b0b54c3f2a566a551d64de793ce07099dfb3e5,2416.382357686945,39.5608695652174,10.223250431800269,20.016000000000005,0.4866959258601253,0.061951228160769,0.0357049945792793,0.9023437772599516,0.9352684592652304,1.2415253697149635,1.6553671596199515,0.4138417899049879,0.8276835798099758,57.171058908528806,1.6553671596199515,0.0,1.9460266209397497,9.51836116781472,0.8292682926829268,0.5522946406594808,0.8292682926829268,0.4166666666666667,0
-160314345#5,-315358244,"-160314345#5,-160314345#4,-24634417,386687239#1,202092676#0,-136436466,-315358251#1,-315358251#0,-315358242#2,-315358242#1,-315358242#0,-129379925,-129379918#1,-315358252#1,-129379922,-315358246,-129379920#1,-129379920#0,-129379921#1,-129379921#0,-315358250#1,-315358250#0,-379897806,-164078530,-315358244",1.740852395673892,61e86dc5036aeaba2c4003384786b67e89bcd21b89da45814cd54a756d4b7bf8,1524.332047487539,47.602079999999994,6.638556180375369,20.016000000000005,0.776994442225759,0.0,0.7107774269200761,0.223005557774241,0.7570565655406469,4.592175314779783,1.3120500899370808,0.6560250449685404,2.6241001798741617,37.14268395853988,1.3120500899370808,0.6560250449685404,1.2276164548734292,16.40062612421351,0.0,0.8016315322272844,0.8444444444444444,1.0,1
-160314345#5,-315358244,"-160314345#5,-160314345#4,-160314345#3,-24634414#1,-24634414#0,23166741#2,23166741#5,201201953#0,40888360#0,-22724699#1,-201201945#2,-136436468#2,26677213#0,201950259#0,201950259#4,201950263#0,201950263#7,129379967#0,-315358250#1,-315358250#0,-379897806,-164078530,-315358244",3.2229601559846404,b9a6737cd91077867a7fc9ce456741858f4be36fa2576f6213ec01651fe964c3,2666.8565466430027,43.91217391304348,9.416966929441646,20.016000000000005,0.774064111077748,0.1643098541452959,0.0778552357607614,0.7578349100939427,1.1827989410077977,1.1249199000884968,2.2498398001769937,0.7499466000589978,1.1249199000884968,64.10053615552403,2.2498398001769937,0.3749733000294989,2.1477452926624516,8.624385900678476,0.8292682926829268,0.5661680505100924,0.8292682926829268,0.5833333333333334,2
-160314345#5,-315358244,"-160314345#5,-160314345#4,-160314345#3,-24634414#1,-24634414#0,23166741#2,23166741#5,201201945#0,201201945#1,-136436468#2,26677213#0,26677214#0,26677214#3,26677214#4,26677214#5,-26677542#1,-26677542#0,201950263#7,129379967#0,-315358250#1,-315358250#0,-379897806,-164078530,-315358244",3.1086555572553,e605b7abe0d87914023a170fc1cca35f9d2b93cc1244c19bad09aee437bf6ee1,2277.420049271346,39.996,10.22325043180027,20.016000000000005,0.502398095047139,0.1487553085198168,0.1090891759916248,0.7421555154885583,1.113811973214848,1.3172800515916423,2.1954667526527376,0.878186701061095,1.3172800515916423,57.55842263937745,2.1954667526527376,0.0,1.8341137232877176,10.53824041273314,0.8333333333333334,0.5601897172810915,0.8333333333333334,0.5,3
-160314345#5,-315358254#1,"-160314345#5,-160314345#4,-160314345#3,-24634414#1,-24634414#0,23166741#2,23166741#5,201201953#0,201201953#2,-173203413#7,-22724699#2,-22724699#1,201201945#3,201201945#7,-40888359,201089420#0,315358257#0,315358257#0.43,-315358254#1",2.6524066358004683,4eae808c646453d1ef2e8a9ee1f85da2428ac5202270a9e2802e45352a8d6acf,2223.692787068865,42.62968421052632,9.91982206971158,20.016000000000005,0.7130765859972671,0.276766067026027,0.2522469415553816,0.4709869914185911,1.057578180786653,1.7988096302064072,2.248512037758009,0.8994048151032036,1.7988096302064072,52.61656325614801,1.349107222654805,0.4497024075516018,1.573005086340454,8.544345743480434,0.6071428571428572,0.5163134321433014,0.71875,0.4166666666666667,0
-160314345#5,-315358254#1,"-160314345#5,-315358245,-202092675.36,-4942389#1,-4942389#0,-136436466,386687242,23166741#0,23166741#2,23166741#5,201201953#0,40888360#0,-22724699#1,201201945#3,201201945#7,201201945#8,201089420#0,315358257#0,315358257#0.43,-315358254#1",1.8807812397817296,c17f0f015e5c0e0fb5fa6732000844dcc5c0cfa06f50520dc97e413ffe0eb3a6,1900.9098621126732,48.00240000000001,6.160794808600935,20.016000000000005,0.9143698282179866,0.2638090703118663,0.4423316506403242,0.2187131725027247,1.2392862550258732,3.156383224468936,2.1042554829792905,0.5260638707448226,2.630319353724113,47.32818135283743,2.1042554829792905,0.0,1.3446735534540206,10.521277414896453,0.0,0.6572971185471186,0.8648648648648649,0.75,1
-160314345#5,-315358254#1,"-160314345#5,-160314345#4,-160314345#3,-24634414#1,-24634414#0,23166741#2,23166741#5,201201945#0,201201945#1,-136436468#2,26677213#0,201950259#0,201950259#4,-25117391#2,-25117391#1,315358257#0,315358257#0.43,-315358254#1",2.3587143856822785,4e48c2d59d60d3fead2615d689e7f552fa0f7f11a174e7f2d37a2737aee98bf0,2036.0946763834531,43.33200000000001,9.709186141454484,20.016000000000005,0.7369666778684835,0.1663863306495744,0.2052809761948497,0.6283326931555757,1.21325002899611,1.964545188588612,2.455681485735765,0.982272594294306,1.4734088914414591,49.99092871920379,2.455681485735765,0.0,1.4403011516908364,8.840453348648754,0.8125,0.6428814083508914,0.8125,0.6666666666666666,2
-160314345#5,-315358254#1,"-160314345#5,-160314345#4,-160314345#3,-24634414#1,-24634414#0,23166741#2,23166741#5,201201945#0,201201945#1,201201945#2,201201945#3,201201945#7,-40888359,201089420#0,315358257#0,315358257#0.43,-315358254#1",2.1434414802638115,b1a320f5e89b722cf33264ef4115db4461355de659f4afeb6238a0898f2735d3,1862.894105305285,44.11694117647059,9.400879057770265,20.016000000000005,0.746584725446299,0.1818559203627184,0.4532928017043571,0.3648512779329244,1.0365007057648905,2.1471966595462995,2.1471966595462995,1.0735983297731495,1.6103974946597246,35.25907146722451,1.0735983297731495,0.5367991648865749,1.3177818087099429,9.125585803071772,0.6785714285714286,0.4705529384723879,0.7241379310344828,0.3333333333333333,3
-160314345#5,306240162#0,"-160314345#5,-160314345#4,-160314345#3,-24634414#1,-24634414#0,23166741#2,23166741#5,201201953#0,40888360#0,22724699#2,173203413#0,201201953#4,201201953#10,201201953#12,176550246,201238719#0,170018165#0,170018165#1,170018165#2,170018165#2.175,306240162#0",3.1291806047059296,3738840396f698e94f9f8526a504e22f229fef9b357094cde0a570f26573e138,2859.898716947285,49.04914285714286,16.41020273575471,70.02,0.8003245131778223,0.3935396562396334,0.2477980503415236,0.358662293418843,1.0804808916258122,3.84629005734218,1.3986509299426109,0.6993254649713054,2.0979763949139163,49.67891987814497,1.3986509299426109,0.0,1.482795664366559,7.342917382198707,0.5172413793103448,0.4228958224858241,0.775,0.0833333333333333,0
-160314345#5,306240162#0,"-160314345#5,-315358245,-202092675.36,-4942389#1,-4942389#0,-136436466,386687242,23166741#0,23166741#2,23166741#5,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,201238719#0,170018165#0,170018165#1,170018165#2,170018165#2.175,306240162#0",2.316640829976743,60cffe5fbe9b8c6080bcbe34299be585b230b1fb399d9c95cdbd34a3a9a8c0b3,2477.744315565581,53.641636363636366,12.17086260802317,70.02,0.9613368579467472,0.5513167357007566,0.352368501724236,0.0386631420532529,1.156550901818417,4.439521838833921,1.2107786833183418,0.4035928944394473,3.2287431555155783,46.63550577136503,1.2107786833183418,0.0,1.2846568680065782,8.879043677667841,0.0,0.527105668300731,0.8888888888888888,0.75,1
-160314345#5,306240162#0,"-160314345#5,-160314345#4,-160314345#3,-24634414#1,-24634414#0,23166741#2,23166741#5,201201945#0,201201945#1,201201945#2,22724699#0,22724699#2,173203413#0,201201953#4,201201953#10,201201953#12,176550246,201238719#0,170018165#0,170018165#1,170018165#2,170018165#2.175,306240162#0",3.1513242641855603,7136b58c1be8449368be33860146e2dfb7cacc89b305077bae6fbe8d30d5c357,2858.002081616933,48.261913043478266,16.14688287934757,70.02,0.7767568014512848,0.3590169077904704,0.3471635365107581,0.2938195556987715,1.302631700203973,3.848842543101536,1.7494738832279708,1.0496843299367824,2.099368659873565,48.123720746529386,1.7494738832279708,0.3498947766455941,1.4818122999459715,8.047579862848666,0.59375,0.4912750543688959,0.8409090909090909,0.5,2
-160314345#5,306240162#0,"-160314345#5,-160314345#4,-24634417,386687239#1,202092676#0,-136436466,386687242,23166741#0,23166741#2,23166741#5,201201953#0,201201953#2,201201953#4,201201953#10,201201953#12,176550246,201238719#0,170018165#0,170018165#1,170018165#2,170018165#2.175,306240162#0",2.701552908559076,4d988760a532f460dbbd21b91bbdb1fdc5d6464aee9b8ddc2519128e0055c114,2685.6358969918747,51.82200000000001,14.024482633696586,70.02,0.8734249423520652,0.5086400243192959,0.2740121167668186,0.1265750576479347,1.2213626682462353,4.095864228029151,1.489405173828782,0.7447025869143911,2.9788103476575643,56.86029259387523,1.489405173828782,0.3723512934571955,1.392444159133538,8.191728456058302,0.3076923076923077,0.5015476797930861,0.8636363636363636,0.5833333333333334,3
-160314345#5,31860333#1,"-160314345#5,315358248#0,315358253#0,315358253#1,315358253#2,168702039#1,32999434#0,201089423#0,201089423#2,32124744,32124743,285716192#0,285716192#0.83,201963535,-104010328,-25145012#6,-25145012#5,-22716069#1,25145014#0,25145014#1,25145014#2,-25209894#1,25145012#0,25187893,-28111977#8,-28111977#7,-28111977#6,-28111977#5,-28111977#4,31860333#0,31860333#1",2.889943925734441,15eace0163b06e09325b3d8f0d1c366f831144f7720d82df4ecefed594bc65b7,2728.8781477539187,46.129935483870966,8.03861904365621,20.016000000000005,0.8027811383223976,0.0,0.3017717885030072,0.6982282114969927,0.7877675384021636,2.198705722693581,1.0993528613467904,0.3664509537822634,1.0993528613467904,55.30690965193736,1.0993528613467904,0.0,1.5000280417767458,11.359979567250168,0.2121212121212121,0.5643806890762624,0.8333333333333334,0.5833333333333334,0
-160314345#5,31860333#1,"-160314345#5,315358248#0,315358253#0,315358253#1,315358253#2,168702039#1,32999434#0,201089423#0,201089423#2,32124744,32124743,285716192#0,285716192#0.83,201963535,-104010328,-25145012#6,-25145012#5,-22716069#1,25145014#0,25145014#1,25145014#2,25145014#3,25187892,-28111977#6,-28111977#5,-28111977#4,31860333#0,31860333#1",2.5013029833963825,508ffb18a014328d44cb3c4118942db2f4282d1f2f07a9abd535f3a5b991190e,2474.728936209303,47.14457142857143,7.132668024158783,20.016000000000005,0.8721946168626731,0.0,0.3327630865770203,0.6672369134229796,0.8295418074579249,2.424507958108162,1.212253979054081,0.4040846596846936,1.212253979054081,48.064968110847765,1.212253979054081,0.0,1.3603255986954534,11.314370471171422,0.0,0.5251856706827125,0.8679245283018868,0.1666666666666666,1
-160314345#5,31860333#1,"160314345#5,24608846#0,24608846#1,168702040#3,168702040#4,168702039#1,32999434#0,201089423#0,201089423#2,32124744,32124743,285716192#0,285716192#0.83,201963535,-104010328,25145013#1,-233675413#8,-233675413#6,-233675413#3,-233675413#2,22716069#0,25145014#0,25187889,-25145012#2,-25187895#1,25187896,25145012#4,22716069#2,-653473569#1,-653473569#0,-653473568#1,-28111977#10,-28111977#9,-25187893,-25145012#0,25209894#1,25145014#3,25187892,-28111977#6,-28111977#5,-28111977#4,31860333#0,31860333#1",3.8826932212769902,29bc01c362ee2081d55b894769b8bc7af6d2b55a77d9c8e526ed2407ce3ecbf5,3727.208219333807,46.74558139534884,7.476850375317388,20.016000000000005,0.8684923230653582,0.0,0.3157616522200098,0.6842383477799903,0.7787372268014878,2.6829732635080363,1.6097839581048217,0.8048919790524108,1.0731893054032144,64.2431466667505,1.6097839581048217,0.2682973263508036,2.1538463697064225,11.536785033084556,0.6603773584905661,0.6647249873678382,0.828125,0.75,2
-160314345#5,31860333#1,"160314345#5,24608846#0,24608846#1,168702040#3,168702040#4,168702039#1,32999434#0,201089423#0,201089423#2,32124744,32124743,285716192#0,285716192#0.83,201963535,-104010328,-25145012#6,-25145012#5,-22716069#1,25145014#0,25145014#1,25187891,-136728347#4,-26642362#5,-26642362#3,-26642362#2,-26642362#1,-28111977#5,-28111977#4,31860333#0,31860333#1",2.6829811694296146,1d3191c6429b47ebea724750398a9a16685f5d3339b5a7615926d144c7f91618,2711.059845707262,48.00239999999999,6.107453589813365,20.016000000000005,0.9129865966762222,0.0,0.3599239302856796,0.6400760697143204,0.6533744144494529,2.950875471328062,1.475437735664031,0.7377188678320155,1.1065783017480233,55.071812361002074,1.475437735664031,0.3688594339160077,1.566643466937065,11.065783017480232,0.5128205128205128,0.5359140885080393,0.912280701754386,0.25,3
