sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
-156460681#0,423413959,1687124735,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,85.86724426365899,336.37558926119976,3351.17,3822.54,3316.76,3901.21
-156460681#1,430939382,423413959,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,189.41960406323884,328.01912157463033,3449.62,3664.87,3351.17,3822.54
-156460681#2,430939369,430939382,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,97.46952737093558,299.8948124686341,3533.86,3616.44,3449.62,3664.87
-156460682#0,3340881407,3340881400,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,9.737566431095596,205.4861126007689,3628.64,3359.9,3624.45,3351.11
-156460682#1,3340881415,3340881407,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,10.475762502080729,205.4398304200361,3633.14,3369.36,3628.64,3359.9
-156460683#0,1687124739,1687124701,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,98.2803032148353,320.8722064968333,3406.25,4294.14,3344.23,4370.38
-156460683#1,3974640377,1687124739,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,79.72499417378707,317.2548151843677,3460.29,4235.67,3406.25,4294.14
-156460683#2,430938463,3974640377,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,41.030744527622986,324.8683459368425,3483.89,4202.13,3460.29,4235.67
-156460683#3,430938459,430938463,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,88.54117712796489,348.0516581797536,3502.11,4116.03,3483.89,4202.13
-156460683#4,2962481964,430938459,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,118.08393389442764,1.3732825478988389,3499.28,3997.98,3502.11,4116.03
-156460683#5,423416419,2962481964,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,115.6113770353074,357.26826726517965,3504.79,3882.5,3499.28,3997.98
-156460683#6,423418300,423416419,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,163.54408505636619,357.7429991157652,3511.23,3719.1,3504.79,3882.5
-156460683#7,3340881666,423418300,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,6.728105231043555,347.5543233006465,3512.68,3712.53,3511.23,3719.1
-156460683#8,430939369,3340881666,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,101.79784007650031,347.5697199405018,3533.86,3616.44,3512.68,3712.53
-156460688,1687124708,1687124747,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,208.0999805994993,359.74921088326624,3358.72,3951.23,3357.96,4124.86
-156460691,1687124677,1687124699,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,112.12800720605013,228.36221716028896,3300.11,4212.96,3216.31,4138.46
-156466987,1687165259,441268018,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,54.80762720643892,57.33637928232133,2980.83,3248.98,3026.97,3278.56
-156466988#0,1687165289,423401224,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,20.188999479914663,236.78220461503463,2990.0,3120.45,2973.11,3109.39
-156466988#1,1687165247,1687165289,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,10.745664241916431,229.49123908621365,2998.17,3127.43,2990.0,3120.45
-156466988#2,1687165279,1687165247,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.333259112650566,237.66822706928485,3037.32,3152.21,2998.17,3127.43
-156466988#3,1687165295,1687165279,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,13.245535096778758,231.80633035717526,3047.73,3160.4,3037.32,3152.21
-156466990,1687165289,1687165238,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,40.891759561065456,131.47063544710585,2990.0,3120.45,3020.64,3093.37
-156466992#0,1687165279,1687165293,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,28.640366899988983,140.19958071094118,3037.32,3152.21,3055.55,3130.33
-156466992#1,1687165299,1687165279,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,47.99802600107661,137.59221370842954,3004.95,3187.65,3037.32,3152.21
-156466993,10944806736,1687165284,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.31044284608749,152.72433993342452,3048.2,3075.05,3068.03,3036.59
-156466994#0,1687165253,423401245,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,26.455717718482145,231.93886840312845,2908.44,3200.8,2887.61,3184.49
-156466994#1,1687165286,1687165253,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.07813677164328,226.58552700602488,2936.1,3226.97,2908.44,3200.8
-156466994#2,1687165265,1687165286,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,48.90040899624491,237.71392784323803,2977.44,3253.09,2936.1,3226.97
-156466996#0,1687165286,1687165261,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,76.11033701147296,136.85275896743383,2936.1,3226.97,2988.15,3171.44
-156466996#1,1687165249,1687165286,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,86.68850269787796,138.91479980438515,2879.13,3292.31,2936.1,3226.97
-156466997#0,1687165292,423401233,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,36.699995912806045,239.92786165833317,2982.06,3166.1,2950.3,3147.71
-156466997#1,1687165261,1687165292,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,8.099611101775402,228.75418379737897,2988.15,3171.44,2982.06,3166.1
-156466997#2,1687165299,1687165261,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,23.345322872044243,226.02395973650562,3004.95,3187.65,2988.15,3171.44
-156466997#3,1687165275,1687165299,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,18.20718814095122,232.47553772364196,3019.39,3198.74,3004.95,3187.65
-156466999#0,1687165273,1687165258,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,56.284586317688635,177.78682292907956,3096.89,3098.36,3098.98,3044.28
-156466999#1,3400054736,1687165273,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,13.962968882010742,227.3509140428515,3107.16,3107.82,3096.89,3098.36
-156467655#0,1687165297,1687172883,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.07695439559316,100.75692172618983,3168.49,3002.54,3210.81,2994.5
-156467655#1,1687165255,1687165297,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,126.81123844774835,177.10502994942408,3164.94,3072.74,3168.49,3002.54
-156467656#0,1687172880,1687172877,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,55.464029430737355,144.4252560209265,3226.06,3129.58,3253.24,3091.58
-156467656#1,1675788417,1687172880,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,78.33753103456625,108.3389358763244,3154.41,3153.33,3226.06,3129.58
-156467657,1687172880,1687172869,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,41.47142630776051,212.5941080370302,3226.06,3129.58,3203.72,3094.64
-156467658,429505284,1687165297,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,50.36785134909863,203.37975631780856,3188.1,3047.9,3168.49,3002.54
-156480735,1687286640,1687286991,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,66.8076118417652,201.79981691944803,3909.43,2940.31,3884.62,2878.28
-156480737#0,430912815,1687286681,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,8.095344341039375,148.33222059433672,3871.04,3004.66,3875.29,2997.77
-156480737#1,1687286638,430912815,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,78.44116155190477,202.69404001983725,3901.3,3077.02,3871.04,3004.66
-156480737#2,430912563,1687286638,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,113.15504233958582,196.3188391177667,3933.04,3185.43,3901.3,3077.02
-156480737#3,9442763149,430912563,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,98.99793179657867,199.63747285656504,3966.31,3278.67,3933.04,3185.43
-156480752,1687286932,1687286936,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,75.48233891433885,114.65691656770014,3768.92,2803.97,3837.52,2772.48
-156480755,1687286638,1687286680,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,130.98687771954297,156.71842220720134,3901.3,3077.02,3941.79,2982.92
-157553230,423353681,3974640283,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,56.389191968792986,169.12602699837714,4146.16,2508.51,4156.76,2453.33
-157553232,1697838058,1697838110,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,12.602204381354486,345.00413644844673,4167.69,2499.21,4164.43,2511.38
-157553234,431334405,1663672756,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,33.258768384536324,139.17539331393868,4241.32,2533.11,4262.97,2508.05
-157553237#0,423353683,431334405,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,6.441117915393224,142.06260267041512,4237.36,2538.19,4241.32,2533.11
-157553237#1,423353686,423353683,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,97.93208708307976,203.1924387724817,4275.89,2628.12,4237.36,2538.19
-157553238,1663672790,1663672756,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,74.73215205363697,113.38173200391816,4218.1,2527.45,4262.97,2508.05
-157555050#0,3750161861,429655343,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,113.05463634897923,86.30796143831174,4389.39,2875.37,4502.21,2882.65
-157555050#1,3750161860,3750161861,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,6.112454498808505,86.34180621410519,4383.29,2874.98,4389.39,2875.37
-157555050#2,3750161859,3750161860,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,16.813446999351186,86.38540325660017,4366.51,2873.92,4383.29,2874.98
-157555050#3,3750161858,3750161859,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,17.76597309465533,86.35325548232885,4348.78,2872.79,4366.51,2873.92
-157555050#4,11235438021,3750161858,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,16.96441275140342,86.34992863515731,4331.85,2871.71,4348.78,2872.79
-157555050#5,1697857767,11235438021,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,13.97836184965964,86.34951788622419,4317.9,2870.82,4331.85,2871.71
-157574536#0,431334404,1663593216,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,28.096560608239145,148.20247601279067,4280.02,2491.11,4294.8,2467.27
-157574536#1,1663672756,431334404,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,24.034685352631683,134.81457741265586,4262.97,2508.05,4280.02,2491.11
-157574537#0,3974640283,1663593022,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,16.343172886559937,164.12683777174402,4156.76,2453.33,4161.23,2437.61
-159922662#0,430941464,3340881407,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,93.99762656578086,282.3284805671818,3720.47,3339.83,3628.64,3359.9
-159922662#1,430942872,430941464,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,41.1183328942213,282.3293033083504,3760.64,3331.05,3720.47,3339.83
-159922662#2,2281206273,430942872,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,58.17613342256425,283.3674050462485,3817.24,3317.6,3760.64,3331.05
-159922662#3,1687124696,2281206273,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,13.471348307681858,273.33882644911836,3830.61,3316.82,3817.24,3317.6
-159922662#4,3340881378,1687124696,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,15.88630539230246,213.49470476135846,3838.69,3329.03,3830.61,3316.82
-165073109#0,1767285015,1767285014,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,76.74375303143472,75.05211907444158,2501.01,672.73,2574.65,692.39
-165073109#1,1767284983,1767285015,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,32.00721756097416,88.43826441287325,2469.1,671.86,2501.01,672.73
-165073109#2,2511985615,1767284983,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,85.0633499189986,101.87367938869386,2386.2,689.29,2469.1,671.86
-165073109#3,630973547,2511985615,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,758.1035512849223,64.09929287732473,1824.47,416.52,2386.2,689.29
-165166443,1767285017,1767285019,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,53.58443757470425,66.5430232133777,2513.99,634.92,2562.87,656.13
-165166445#0,1767285017,1767285026,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.33587197636287,159.94010489334664,2513.99,634.92,2528.64,594.8
